A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.Symbol	Genes.ID	Genes.Probe	Genes.ENTREZID	Genes.GENENAME	Genes.ALIAS
11.06	0.002	0.02	0.98627	0.994567	0	0.98627	0	SLC2A14	141545	hCT1768639.1,hCT2357100	144195	solute carrier family 2 member 14	GLUT14, SLC2A3P3, SLC2A14
16.14	-0.324	-1.65	0.10507	0.292497	2.74	0.10507	0	FABP5	122343	hCT1768661.2,hCT2258810,hCT2258811	2171	fatty acid binding protein 5	E-FABP, EFABP, KFABP, PA-FABP, PAFABP, FABP5
16.8	0.162	0.9	0.37251	0.606152	0.81	0.37251	0	FABP5	205607	hCT1768661.2,hCT2258811,hCT20278.4	2171	fatty acid binding protein 5	E-FABP, EFABP, KFABP, PA-FABP, PAFABP, FABP5
10.01	0.109	0.57	0.56961	0.763146	0.33	0.56961	0	FXYD2	146341	hCT1768685.1,hCT1768684.1	486	FXYD domain containing ion transport regulator 2	ATP1G1, HOMG2, FXYD2
12.82	-0.254	-1.89	0.06568	0.218879	3.56	0.06568	0	NA	140682	hCT1768777.1	NA	NA	NA
12.22	-0.434	-4.39	7e-05	0.002209	19.3	7e-05	-1	DDX10	166102	hCT1768780.1,hCT2350465,hCT2350464	1662	DEAD-box helicase 10	HRH-J8, DDX10
14.33	0.163	1.56	0.12552	0.324249	2.44	0.12552	0	GOSR1	157377	hCT1768807.2,hCT2352438	9527	golgi SNAP receptor complex member 1	GOLIM2, GOS-28, GOS28, GOS28/P28, GS28, P28, GOSR1
10.16	-1.264	-3.28	0.00202	0.022916	10.74	0.00202	-1	NA	193038	hCT1768888.3	NA	NA	NA
11.44	0.091	0.55	0.58596	0.774532	0.3	0.58596	0	MGC32065	177734	hCT1768890.1	NA	NA	NA
10.29	0.599	1.61	0.11423	0.306852	2.59	0.11423	0	SV2B	199487	hCT17689.2	9899	synaptic vesicle glycoprotein 2B	HsT19680, SV2B
15.08	0.28	2.71	0.00955	0.06334	7.33	0.00955	0	NA	104057	hCT1768939.2	NA	NA	NA
12.78	-0.02	-0.19	0.84809	0.928978	0.04	0.84809	0	NA	228567	hCT1768954.2	NA	NA	NA
8.67	0.655	2.51	0.01573	0.087852	6.3	0.01573	0	CLEC4D	147399	hCT1768956.1	338339	C-type lectin domain family 4 member D	CD368, CLEC-6, CLEC6, CLECSF8, MCL, MPCL, CLEC4D
16.51	0.276	2.22	0.03118	0.137419	4.95	0.03118	0	na,HSPE1	205529	hCT17690.2,hCT2345372.1,hCT2343429,hCT2348055,hCT2348056,hCT2343426,hCT2343427,hCT2343425	NA	NA	NA
13.07	0.241	1.85	0.0706	0.22908	3.43	0.0706	0	NA	210238	hCT1769061.2	NA	NA	NA
12.23	-0.033	-0.19	0.85199	0.93108	0.04	0.85199	0	MGC5395	113393	hCT1769091.1	NA	NA	NA
7.39	0.018	0.07	0.9462	0.976663	0	0.9462	0	SCGB2A1	175721	hCT1769093.1	4246	secretoglobin family 2A member 1	LPHC, LPNC, MGB2, UGB3, SCGB2A1
8.46	-0.545	-2.16	0.0364	0.151021	4.65	0.0364	0	MFRP	120248	hCT1769106.2	83552	membrane frizzled-related protein	MCOP5, NNO2, RD6, MFRP
8.47	-0.064	-0.41	0.68324	0.839092	0.17	0.68324	0	LOC123722	109310	hCT1769131.1,hCT2344006	NA	NA	NA
7.62	-0.185	-0.83	0.40991	0.63801	0.69	0.40991	0	NA	203810	hCT1769144	NA	NA	NA
11.11	0.201	1.4	0.16934	0.387374	1.95	0.16934	0	C15orf5	174256	hCT1769189.1	NA	NA	NA
12.61	-0.241	-2.01	0.05033	0.185582	4.04	0.05033	0	HMG20A	111202	hCT1769190.1,hCT2358308	10363	high mobility group 20A	HMGX1, HMGXB1, HMG20A
8.39	0.613	1.71	0.0949	0.275228	2.91	0.0949	0	NA	236828	hCT1769266.2	NA	NA	NA
10.12	-0.13	-0.85	0.40188	0.63062	0.72	0.40188	0	AP3B2	209773	hCT17693.3	8120	adaptor related protein complex 3 beta 2 subunit	EIEE48, NAPTB, AP3B2
8.52	-0.164	-0.72	0.4733	0.690136	0.52	0.4733	0	NA	131519	hCT1769410.2	NA	NA	NA
11.08	-0.113	-0.69	0.49546	0.707329	0.47	0.49546	0	CHRNB4	163215	hCT1769483.1	1143	cholinergic receptor nicotinic beta 4 subunit	CHRNB4
12.66	-0.259	-1.62	0.11132	0.302301	2.64	0.11132	0	NA	229672	hCT1769498.2,hCT2253389	NA	NA	NA
9.18	0.163	0.8	0.42808	0.654391	0.64	0.42808	0	NA	196948	hCT1769501.2	NA	NA	NA
12.95	0.322	1.83	0.07317	0.234011	3.37	0.07317	0	FOXM1	152852	hCT1769587.2	2305	forkhead box M1	FKHL16, FOXM1B, HFH-11, HFH11, HNF-3, INS-1, MPHOSPH2, MPP-2, MPP2, PIG29, TRIDENT, FOXM1
7.94	-0.69	-3.18	0.00266	0.027238	10.11	0.00266	-1	NA	117592	hCT1769589	NA	NA	NA
9.76	0.447	1.58	0.12116	0.317582	2.5	0.12116	0	NA	179136	hCT1769654	NA	NA	NA
7.34	-0.049	-0.24	0.81123	0.910758	0.06	0.81123	0	NA	234445	hCT1769693.1	NA	NA	NA
7.59	0.269	1.28	0.20728	0.435254	1.64	0.20728	0	NA	201095	hCT1769729.3	NA	NA	NA
10.03	-0.27	-2.09	0.04201	0.16596	4.38	0.04201	0	P53AIP1	189609	hCT1769902.1	NA	NA	NA
9.27	-0.136	-0.65	0.51738	0.724848	0.43	0.51738	0	ILT10	133305	hCT1770093.2	NA	NA	NA
10.76	-0.252	-0.93	0.35507	0.590511	0.87	0.35507	0	LAIR2	203708	hCT1770096.2,hCT1770097.2	3904	leukocyte associated immunoglobulin like receptor 2	CD306, LAIR2
15.59	0.092	0.83	0.41246	0.640199	0.68	0.41246	0	NA	236191	hCT1770124.1	NA	NA	NA
7.59	-0.117	-0.87	0.38987	0.621166	0.75	0.38987	0	NA	236444	hCT1770132.2	NA	NA	NA
13.1	-0.488	-4.19	0.00013	0.003432	17.52	0.00013	-1	RTN4R	115397	hCT1770151.3,hCT1964135.1	65078	reticulon 4 receptor	NGR, NOGOR, RTN4R
8.23	0.207	0.79	0.43094	0.656464	0.63	0.43094	0	NA	230226	hCT1770154.2	NA	NA	NA
8.81	-0.669	-1.77	0.08432	0.256024	3.12	0.08432	0	NA	510336	hCT1770155.2	NA	NA	NA
12.88	-0.215	-0.93	0.35622	0.591571	0.87	0.35622	0	LRP6	154437	hCT17703.3	4040	LDL receptor related protein 6	ADCAD2, STHAG7, LRP6
11.6	-0.144	-1.12	0.2695	0.506104	1.25	0.2695	0	NA	200390	hCT1770344.1	NA	NA	NA
8.57	0.263	1.08	0.28687	0.523646	1.16	0.28687	0	NA	229367	hCT1770363.2	NA	NA	NA
13.8	-0.603	-6.04	0	4.8e-05	36.5	0	-1	ACPT	138575	hCT1770427.1,hCT2296235,hCT2296236,hCT2296237,hCT2296239	93650	acid phosphatase, testicular	AI1J, ACPT
14.42	0.022	0.12	0.90159	0.95475	0.02	0.90159	0	COX5B	128153	hCT1770444.2	1329	cytochrome c oxidase subunit 5B	COXVB, COX5B
15.88	0.109	0.67	0.50349	0.713773	0.45	0.50349	0	NA	209952	hCT1770477.3	NA	NA	NA
8.59	0.176	0.67	0.50876	0.717807	0.44	0.50876	0	TRIM43	124752	hCT1770509.2	129868	tripartite motif containing 43	TRIM43A, TRIM43
8.94	-0.672	-2.68	0.0102	0.066285	7.19	0.0102	0	FEM1A	151189	hCT1770521.3	55527	fem-1 homolog A	EPRAP, FEM1A
13.39	-0.113	-0.72	0.47375	0.690476	0.52	0.47375	0	QIL1	207709	hCT1770523.1,hCT1952839.1	NA	NA	NA
15.82	-0.476	-4.5	5e-05	0.00177	20.21	5e-05	-1	AMELY	203775	hCT1770566	266	amelogenin, Y-linked	AMGL, AMGY, AMELY
13.52	0.135	1.22	0.2288	0.461631	1.49	0.2288	0	NA	171969	hCT1770601	NA	NA	NA
10.15	0.043	0.25	0.80698	0.908556	0.06	0.80698	0	NA	232100	hCT1770636.1	NA	NA	NA
8.98	-0.603	-3.63	0.00072	0.011277	13.18	0.00072	-1	PRAM-1	140900	hCT1770654.2,hCT2354600	NA	NA	NA
8.06	0.445	2.48	0.01698	0.092444	6.14	0.01698	0	NALP5	183067	hCT1770916.1,hCT2295612	NA	NA	NA
8.58	-0.216	-0.72	0.47247	0.68949	0.52	0.47247	0	NA	233835	hCT1770925.2	NA	NA	NA
10.87	-0.279	-1.48	0.14543	0.353945	2.19	0.14543	0	LOC126208	148686	hCT1770926.4	NA	NA	NA
10.27	0.234	1.74	0.08893	0.264132	3.02	0.08893	0	NA	492295	hCT1770931.2	NA	NA	NA
8.37	-0.155	-0.65	0.51637	0.724243	0.43	0.51637	0	NALP4	153528	hCT1770936.2,hCT2295605	NA	NA	NA
8.43	0.265	1.08	0.2841	0.521012	1.18	0.2841	0	SRY	189708	hCT1771050	6736	sex determining region Y	SRXX1, SRXY1, TDF, TDY, SRY
16.28	-0.384	-2.3	0.02587	0.12208	5.31	0.02587	0	CD99	184933	hCT1771052.2	4267	CD99 molecule (Xg blood group)	HBA71, MIC2, MIC2X, MIC2Y, MSK5X, CD99
7.02	0.05	0.3	0.76709	0.886531	0.09	0.76709	0	KCNJ4	178728	hCT1771072.2,hCT1951543.1	3761	potassium voltage-gated channel subfamily J member 4	HIR, HIRK2, HRK1, IRK-3, IRK3, Kir2.3, KCNJ4
7.2	-0.114	-0.59	0.56087	0.756794	0.34	0.56087	0	NA	212644	hCT1771080.2	NA	NA	NA
11.02	-0.448	-2.54	0.0147	0.084117	6.44	0.0147	0	ELSPBP1	115931	hCT1771147.3	64100	epididymal sperm binding protein 1	E12, EDDM12, EL149, HE12, ELSPBP1
9.43	-0.376	-1.9	0.06364	0.21457	3.62	0.06364	0	LOC126147	146890	hCT1771167.4	NA	NA	NA
9.55	0.449	1.83	0.07321	0.234105	3.36	0.07321	0	FUT5	128637	hCT1771262.1	2527	fucosyltransferase 5	FUC-TV, FUT5
8.44	-0.058	-0.23	0.81762	0.913698	0.05	0.81762	0	NA	163193	hCT1771270.2	NA	NA	NA
7.61	-0.424	-1.95	0.05733	0.201498	3.8	0.05733	0	DAZ1,DAZ3,DAZ4	168020	hCT1771358.2	NA	NA	NA
9.35	0.413	1.7	0.09656	0.278306	2.88	0.09656	0	NA	176812	hCT1771447.1	NA	NA	NA
9.88	-0.301	-1.58	0.12065	0.316978	2.5	0.12065	0	GPR32	156133	hCT1771471.1	2854	G protein-coupled receptor 32	RVDR1, GPR32
7.79	0.413	1.65	0.10631	0.294299	2.72	0.10631	0	KLK9	133317	hCT1771477.1	284366	kallikrein related peptidase 9	KLK-L3, KLKL3, KLK9
12.04	0.609	2.97	0.0048	0.040629	8.8	0.0048	1	SBBI54	201668	hCT1771482.3,hCT2355049	NA	NA	NA
10.27	-0.098	-0.45	0.65211	0.819729	0.21	0.65211	0	NA	141392	hCT1771483.2,hCT1966759.1	NA	NA	NA
7.73	0.058	0.23	0.81901	0.914427	0.05	0.81901	0	NA	116634	hCT1771494.2	NA	NA	NA
9.55	0.312	1.08	0.28705	0.523776	1.16	0.28705	0	GGTLA4,GGT1	153450	hCT1771666.2,hCT1953009.1,hCT2313295,hCT2313289,hCT2300334.1,hCT2300312.1,hCT2300331.2,hCT2313292,hCT2313290,hCT2313293	NA	NA	NA
8.83	-0.112	-0.39	0.69588	0.846427	0.15	0.69588	0	CST5	132137	hCT1771668	1473	cystatin D	CST5
7.91	-0.327	-1.24	0.22093	0.452516	1.54	0.22093	0	CST2	164780	hCT1771669.2	1470	cystatin SA	CST2
14.6	0.116	1.11	0.27087	0.507283	1.24	0.27087	0	NA	159741	hCT1771681.2	NA	NA	NA
14.33	0.391	2.25	0.02961	0.133124	5.05	0.02961	0	NA	128402	hCT1771897.1	NA	NA	NA
16.72	-0.159	-1.77	0.08364	0.254901	3.13	0.08364	0	NA	183813	hCT1772025.2	NA	NA	NA
7.94	0.244	1.08	0.28428	0.521206	1.17	0.28428	0	NA	196493	hCT1772031.1	NA	NA	NA
12	0.112	1.39	0.17144	0.389723	1.93	0.17144	0	WDR53	116868	hCT1772151.2,hCT2287739,hCT1966897.1	348793	WD repeat domain 53	WDR53
15.94	0.395	2.89	0.00585	0.046318	8.37	0.00585	1	NA	236423	hCT1772223.2	NA	NA	NA
9.58	-0.12	-0.41	0.68259	0.838951	0.17	0.68259	0	ARHGAP6	158230	hCT1772261.1,hCT1772257.1,hCT1772258.1	395	Rho GTPase activating protein 6	RHOGAP6, RHOGAPX-1, ARHGAP6
8.06	0.095	0.34	0.73527	0.868507	0.12	0.73527	0	ARHGAP6	223477	hCT1772261.1,hCT1772257.1,hCT1772258.1,hCT1772259.2,hCT401193.2	395	Rho GTPase activating protein 6	RHOGAP6, RHOGAPX-1, ARHGAP6
9.95	0.037	0.17	0.86758	0.937905	0.03	0.86758	0	FLJ10945	131957	hCT1772326.1,hCT2272645	NA	NA	NA
7.31	0.07	0.27	0.78759	0.897535	0.07	0.78759	0	DNAJB7	209318	hCT1772346.3	150353	DnaJ heat shock protein family (Hsp40) member B7	DJ5, HSC3, DNAJB7
8.63	0.427	1.58	0.1215	0.318046	2.49	0.1215	0	BIK	192265	hCT1772353.2,hCT2263736	638	BCL2 interacting killer	BIP1, BP4, NBK, BIK
13.86	0.122	0.87	0.39003	0.62127	0.75	0.39003	0	NA	200018	hCT1772356.3	NA	NA	NA
13.1	-0.053	-0.54	0.5927	0.779554	0.29	0.5927	0	BZRP	105959	hCT1772360.2,hCT2355155,hCT33183.3	NA	NA	NA
8.07	0.256	1.47	0.14911	0.359045	2.15	0.14911	0	FLJ23588	211130	hCT1772365	NA	NA	NA
7.41	-0.437	-2.1	0.04102	0.163688	4.42	0.04102	0	NA	108973	hCT1772366.2	NA	NA	NA
8.03	0.25	1.12	0.27015	0.506845	1.25	0.27015	0	GNG3	159511	hCT1772903.1	2785	G protein subunit gamma 3	GNG3
13.43	-0.454	-3.16	0.0028	0.028191	10	0.0028	-1	STX5A	175256	hCT1772907.1,hCT2315260.1	NA	NA	NA
7.45	-0.327	-2.02	0.04909	0.182749	4.09	0.04909	0	NA	101930	hCT1772961.2,hCT2340516,hCT2340515	NA	NA	NA
12.35	-0.545	-4.96	1e-05	0.000627	24.56	1e-05	-1	TBC1D22A	112914	hCT1772962.2,hCT2271439	25771	TBC1 domain family member 22A	C22orf4, HSC79E021, TBC1D22A
17.13	0.072	0.6	0.55347	0.751538	0.36	0.55347	0	CHSY1	130369	hCT17730.2	22856	chondroitin sulfate synthase 1	CHSY, CSS1, ChSy-1, TPBS, CHSY1
9.89	0.235	0.84	0.40804	0.636354	0.7	0.40804	0	APOBEC3G	132276	hCT1773002.1	60489	apolipoprotein B mRNA editing enzyme catalytic subunit 3G	A3G, ARCD, ARP-9, ARP9, CEM-15, CEM15, MDS019, bK150C2.7, dJ494G10.1, APOBEC3G
7.62	-0.168	-0.76	0.44966	0.671674	0.58	0.44966	0	APOBEC3D	120877	hCT1773010.3	140564	apolipoprotein B mRNA editing enzyme catalytic subunit 3D	A3D, APOBEC3DE, APOBEC3E, ARP6, APOBEC3D
8.56	-0.526	-1.64	0.10713	0.295452	2.7	0.10713	0	APOBEC3A	169382	hCT1773011.2	200315	apolipoprotein B mRNA editing enzyme catalytic subunit 3A	A3A, ARP3, PHRBN, bK150C2.1, APOBEC3A
7.69	-0.31	-1.66	0.1041	0.290771	2.75	0.1041	0	NA	232365	hCT1773017.3	NA	NA	NA
10.36	0.972	3.13	0.0031	0.030306	9.77	0.0031	1	NA	111044	hCT1773030.2	NA	NA	NA
13.63	-0.001	-0.01	0.99031	0.996104	0	0.99031	0	BLP2	214959	hCT17731.3,hCT1961544.1,hCT2358612	NA	NA	NA
7.21	-0.017	-0.09	0.92717	0.967544	0.01	0.92717	0	NA	232219	hCT1773165.2	NA	NA	NA
13.97	-0.186	-1.75	0.08656	0.259854	3.07	0.08656	0	NA	104483	hCT1773169.2	NA	NA	NA
9.66	0.42	1.75	0.08661	0.259854	3.07	0.08661	0	SH3GL3	198293	hCT17732.3,hCT2353800,hCT2290272,hCT1966734.1,hCT2290269	6457	SH3 domain containing GRB2 like 3, endophilin A3	CNSA3, EEN-B2, HsT19371, SH3D2C, SH3P13, SH3GL3
11.94	0.909	1.47	0.14882	0.358604	2.16	0.14882	0	IL1RL1	131513	hCT1773250.1,hCT1686446.2,hCT1773249.1	9173	interleukin 1 receptor like 1	DER4, FIT-1, IL33R, ST2, ST2L, ST2V, T1, IL1RL1
8.11	-0.204	-1.22	0.22791	0.460871	1.49	0.22791	0	SLC9A4	176841	hCT1773256.1	389015	solute carrier family 9 member A4	NHE4, SLC9A4
15.42	0.221	2.23	0.03079	0.136364	4.97	0.03079	0	NA	179422	hCT1773283.3	NA	NA	NA
13.27	0.124	1.67	0.10192	0.286897	2.79	0.10192	0	na,SVH	482241	hCT1773550.1,hCT1957401.1,hCT1643736.3,hCT1967527.1	NA	NA	NA
13.44	0.032	0.37	0.71134	0.854948	0.14	0.71134	0	SVH	130500	hCT1773550.1,hCT1957401.1,hCT1967527.1	NA	NA	NA
14.86	0.406	1.87	0.06826	0.22406	3.49	0.06826	0	LNPEP	146115	hCT1773553.2	4012	leucyl and cystinyl aminopeptidase	CAP, IRAP, P-LAP, PLAP, LNPEP
12.82	-0.389	-1.64	0.10702	0.295375	2.7	0.10702	0	ARTS-1	127652	hCT1773556.1	NA	NA	NA
12.09	-0.079	-0.48	0.6321	0.806696	0.23	0.6321	0	ARTS-1	220138	hCT1773556.1,hCT2309745,hCT1773554.1	NA	NA	NA
8.61	0.377	1.51	0.13827	0.343387	2.28	0.13827	0	FLJ39237	187464	hCT1773598.2	NA	NA	NA
8.21	0.042	0.16	0.87344	0.940656	0.03	0.87344	0	CCRN4L	140187	hCT1773626.2,hCT2325818	NA	NA	NA
7.79	-0.68	-2.76	0.00824	0.057789	7.64	0.00824	0	OSAP	133364	hCT1773631.2	NA	NA	NA
8.77	-0.345	-1.72	0.09168	0.269248	2.97	0.09168	0	NA	361072	hCT1773634.2	NA	NA	NA
7.5	0.263	1.13	0.26572	0.502006	1.27	0.26572	0	NA	230686	hCT1773643.2	NA	NA	NA
9.18	0.108	0.63	0.52938	0.733893	0.4	0.52938	0	MGC26816	199676	hCT1773756.2	NA	NA	NA
14.61	-0.389	-3.09	0.00346	0.032479	9.53	0.00346	-1	LOC91689	197632	hCT1773758.1	NA	NA	NA
10.17	-0.09	-0.59	0.5577	0.754291	0.35	0.5577	0	NFAM1	170365	hCT1773761.2	150372	NFAT activating protein with ITAM motif 1	CNAIP, NFAM1
7.75	0.446	1.85	0.07037	0.228596	3.43	0.07037	0	ULBP1	207132	hCT1773794.1	80329	UL16 binding protein 1	N2DL-1, NKG2DL1, RAET1I, ULBP1
8.95	0.12	0.46	0.64526	0.814725	0.21	0.64526	0	NA	190201	hCT1773795.1	NA	NA	NA
13.56	-0.078	-0.32	0.7504	0.877487	0.1	0.7504	0	NA	101408	hCT17738.2	NA	NA	NA
8.13	0.008	0.04	0.96741	0.985527	0	0.96741	0	AZGP1	120578	hCT1773843.1,hCT2320838	563	alpha-2-glycoprotein 1, zinc-binding	ZA2G, ZAG, AZGP1
7.69	-0.726	-4.12	0.00016	0.003942	17.01	0.00016	-1	NA	235288	hCT1773900.2,hCT2289877.1	NA	NA	NA
7.49	0.226	0.88	0.3826	0.614682	0.78	0.3826	0	HSPB3	140411	hCT1774013.1	8988	heat shock protein family B (small) member 3	DHMN2C, HMN2C, HSPL27, HSPB3
16.24	-0.042	-0.41	0.68255	0.838951	0.17	0.68255	0	NA	236749	hCT1774108.1	NA	NA	NA
14.1	-0.052	-0.44	0.65868	0.823881	0.2	0.65868	0	NA	234359	hCT1774134.3	NA	NA	NA
12.84	-0.577	-3.93	0.00029	0.005954	15.44	0.00029	-1	NA	196566	hCT1774135.4	NA	NA	NA
12.82	-0.062	-0.29	0.77084	0.888858	0.09	0.77084	0	NA	214037	hCT1774383.3	NA	NA	NA
7.49	0.021	0.1	0.92463	0.966436	0.01	0.92463	0	LOC146853	149073	hCT1774463.2	NA	NA	NA
8.27	0.033	0.14	0.8889	0.948488	0.02	0.8889	0	NA	120100	hCT1774467	NA	NA	NA
14.03	0.209	1.48	0.14565	0.35439	2.19	0.14565	0	MT1X	173072	hCT17745.2	4501	metallothionein 1X	MT-1l, MT1, MT1X
12.82	0.286	1.21	0.23446	0.468131	1.45	0.23446	0	NA	107828	hCT1774522.3,hCT2258414.1	NA	NA	NA
16.85	0.691	4.9	1e-05	0.000711	23.99	1e-05	1	FKBP9L,FKBP9	207762	hCT1774528.1	NA	NA	NA
8.35	-0.018	-0.07	0.94463	0.976055	0	0.94463	0	NA	231679	hCT1774579.1	NA	NA	NA
8.33	-0.032	-0.15	0.88107	0.944878	0.02	0.88107	0	NA	143747	hCT1774642.2	NA	NA	NA
11.04	-0.527	-2.22	0.03151	0.138281	4.93	0.03151	0	TPK1	113657	hCT1774732.2,hCT2264228	27010	thiamin pyrophosphokinase 1	HTPK1, PP20, THMD5, TPK1
14.13	-0.111	-0.81	0.42163	0.648639	0.66	0.42163	0	NA	200220	hCT1774770.2	NA	NA	NA
11.68	0.094	0.89	0.37846	0.611019	0.79	0.37846	0	FLJ20013	157486	hCT1774793.1	NA	NA	NA
11.98	-0.133	-1.29	0.20519	0.43319	1.65	0.20519	0	DKFZp434K1815	193467	hCT1774802.3	NA	NA	NA
12.54	0.28	1.46	0.15074	0.361414	2.14	0.15074	0	NA	246145	hCT1774830.3	NA	NA	NA
14.95	-0.165	-1.8	0.07861	0.244761	3.24	0.07861	0	NA	204717	hCT1774831.3	NA	NA	NA
9.91	-0.361	-1.71	0.09379	0.273193	2.93	0.09379	0	NA	181379	hCT1774904	NA	NA	NA
9.15	0.535	2.32	0.0249	0.11904	5.38	0.0249	0	NA	183400	hCT1774961.2	NA	NA	NA
8.26	-0.283	-1.18	0.24353	0.47848	1.4	0.24353	0	NA	146257	hCT1774961.2,hCT1832898.2	NA	NA	NA
16.31	0.091	0.69	0.49439	0.706613	0.47	0.49439	0	HIST2H2BE	131347	hCT1774998.1	8349	histone cluster 2 H2B family member e	GL105, H2B, H2B.1, H2BFQ, H2BGL105, H2BQ, HIST2H2BE
10.56	-0.449	-2.18	0.03412	0.145413	4.77	0.03412	0	DKFZp762I137	145326	hCT1775090.2,hCT1964797.2	NA	NA	NA
10.41	-0.143	-0.78	0.43912	0.662985	0.61	0.43912	0	ZNF425	135763	hCT1775091.1	155054	zinc finger protein 425	ZNF425
9.05	-0.295	-1.57	0.12241	0.319541	2.48	0.12241	0	MCF2	111479	hCT1775121.2,hCT2250816,hCT2357077,hCT2357078,hCT2250817	4168	MCF.2 cell line derived transforming sequence	ARHGEF21, DBL, MCF2
12.96	-0.312	-2.11	0.04029	0.161628	4.46	0.04029	0	COBRA1	153019	hCT1775127.2,hCT2317747	NA	NA	NA
12.43	0.231	1.34	0.18807	0.41192	1.79	0.18807	0	NA	164587	hCT1775153.3	NA	NA	NA
9.37	0.191	0.67	0.50821	0.717327	0.44	0.50821	0	NA	164337	hCT1775173.1	NA	NA	NA
7.65	0.444	2.6	0.01248	0.075876	6.77	0.01248	0	NA	186308	hCT1775332	NA	NA	NA
9.47	-0.491	-1.89	0.0657	0.218889	3.56	0.0657	0	CLDN3	204329	hCT1775364.1	1365	claudin 3	C7orf1, CPE-R2, CPETR2, HRVP1, RVP1, CLDN3
8.33	0.15	0.85	0.39774	0.62728	0.73	0.39774	0	WBSCR28	202754	hCT1775373.2	135886	Williams-Beuren syndrome chromosome region 28	WBSCR28
9.18	-0.583	-2.07	0.0442	0.171189	4.29	0.0442	0	NA	182452	hCT1775374.2	NA	NA	NA
8.68	-0.489	-2.05	0.04592	0.175362	4.21	0.04592	0	NA	162607	hCT1775375.1	NA	NA	NA
15.46	0.513	4.14	0.00015	0.003798	17.16	0.00015	1	PTEN	107316	hCT1775386.2,hCT2322251.1,hCT1766350.2,hCT2352333,hCT2322253.1	5728	phosphatase and tensin homolog	10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC1, PTEN1, TEP1, PTEN
10.54	0.281	2.09	0.04182	0.16552	4.39	0.04182	0	NA	232428	hCT1775386.2,hCT2322251.1,hCT2322253.1	NA	NA	NA
7.75	0.079	0.26	0.79907	0.903985	0.07	0.79907	0	NA	102086	hCT1775389.3	NA	NA	NA
8.17	-0.137	-0.76	0.45339	0.674604	0.57	0.45339	0	NA	112952	hCT1775394.3	NA	NA	NA
8.13	-0.084	-0.41	0.68506	0.840303	0.17	0.68506	0	NA	208397	hCT1775397.3	NA	NA	NA
6.91	0.133	0.7	0.48987	0.703315	0.48	0.48987	0	NA	149336	hCT1775399.2	NA	NA	NA
8.68	0.156	0.67	0.50667	0.716193	0.45	0.50667	0	NA	128872	hCT1775401.3	NA	NA	NA
6.99	0.093	0.37	0.71433	0.856785	0.14	0.71433	0	NA	189056	hCT1775405.2	NA	NA	NA
7.16	-0.136	-0.66	0.51492	0.723055	0.43	0.51492	0	NA	108546	hCT1775410.2	NA	NA	NA
8.73	-0.024	-0.12	0.90714	0.957692	0.01	0.90714	0	NA	121378	hCT1775412.3	NA	NA	NA
8.87	-0.019	-0.07	0.94301	0.975125	0.01	0.94301	0	NA	139777	hCT1775413.2	NA	NA	NA
8.26	0.054	0.19	0.85048	0.930184	0.04	0.85048	0	SMARCD3	142587	hCT1775536.3,hCT2268862,hCT2268863.1,hCT2344954	6604	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	BAF60C, CRACD3, Rsc6p, SMARCD3
8.66	0.285	1	0.32288	0.56006	1	0.32288	0	GIMAP8	198312	hCT1775562.3,hCT2349703	155038	GTPase, IMAP family member 8	IAN-9, IAN6, IAN9, IANT, GIMAP8
9.02	-0.301	-1.35	0.18297	0.405602	1.83	0.18297	0	ADAMTS2	224359	hCT1775598.2,hCT7566.3	9509	ADAM metallopeptidase with thrombospondin type 1 motif 2	ADAM-TS2, ADAMTS-2, ADAMTS-3, NPI, PC I-NP, PCI-NP, PCINP, PCPNI, PNPI, ADAMTS2
8.26	0.844	3.34	0.00168	0.020109	11.16	0.00168	1	NA	228765	hCT1775605.1	NA	NA	NA
12.6	0.822	2.33	0.02458	0.117923	5.41	0.02458	0	NA	116436	hCT1775691.3	NA	NA	NA
9.21	0.668	2.82	0.00717	0.052749	7.93	0.00717	0	NA	384041	hCT1775693.2,hCT2253815	NA	NA	NA
12.87	-0.228	-2.49	0.01649	0.09058	6.2	0.01649	0	NA	106672	hCT1775700.1	NA	NA	NA
8.89	-0.472	-1.56	0.12669	0.325855	2.42	0.12669	0	NA	213905	hCT1775706.2	NA	NA	NA
8.1	-0.37	-1.56	0.12573	0.324532	2.43	0.12573	0	NA	278503	hCT1775708.2	NA	NA	NA
8.04	-0.011	-0.06	0.94879	0.977712	0	0.94879	0	NA	233490	hCT1775709.2	NA	NA	NA
8.68	-0.026	-0.1	0.92277	0.965677	0.01	0.92277	0	LEFTY1	206207	hCT1775773.2	10637	left-right determination factor 1	LEFTB, LEFTYB, LEFTY1
14.88	-0.065	-0.69	0.49608	0.707779	0.47	0.49608	0	ACBD3	184614	hCT1775776	64746	acyl-CoA binding domain containing 3	GCP60, GOCAP1, GOLPH1, PAP7, ACBD3
7.87	-0.201	-0.96	0.34408	0.580299	0.91	0.34408	0	MAGEA12	204690	hCT1775793.2	4111	MAGE family member A12	CT1.12, MAGE12, MAGEA12
