A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
7.31	-0.053	-0.11	0.91557	0.999995	0.01	0.91557	0	1554208_at	150365	MEI1
5.08	-0.066	-0.28	0.78573	0.999995	0.08	0.78573	0	1554210_at	389874	ZCCHC13
6.31	0.107	0.5	0.63873	0.999995	0.25	0.63873	0	1554212_s_at	3788	KCNS2
5.91	-0.081	-0.47	0.65654	0.999995	0.22	0.65654	0	1554213_at	9639	ARHGEF10
5.48	0.147	0.69	0.51768	0.999995	0.47	0.51768	0	NA	NA	NA
5.31	-0.088	-0.49	0.64067	0.999995	0.24	0.64067	0	NA	NA	NA
7.08	0.07	0.4	0.70226	0.999995	0.16	0.70226	0	1554222_at	284365	LINC01869
6.4	-0.081	-0.58	0.58093	0.999995	0.34	0.58093	0	1554228_a_at	157556	BAALC-AS2
7.56	-0.002	-0.01	0.99576	0.999995	0	0.99576	0	1554229_at	153222	CREBRF
5.77	-0.081	-0.41	0.69663	0.999995	0.17	0.69663	0	1554231_a_at	252884	ZNF396
4.82	-0.102	-0.27	0.79653	0.999995	0.07	0.79653	0	1554234_at	83473	KATNAL2
5.04	-0.141	-0.55	0.60363	0.999995	0.3	0.60363	0	1554237_at	10806	SDCCAG8
8.07	0.045	0.2	0.85097	0.999995	0.04	0.85097	0	1554239_s_at	284273	ZADH2
7.39	-0.148	-0.21	0.83895	0.999995	0.05	0.83895	0	1554240_a_at	3683	ITGAL
9.57	-0.135	-0.62	0.55891	0.999995	0.38	0.55891	0	1554241_at	1690	COCH
4.83	-0.173	-0.24	0.81858	0.999995	0.06	0.81858	0	1554242_a_at	1690	COCH
5.81	-0.318	-1.59	0.16411	0.999995	2.54	0.16411	0	1554245_x_at	51326 /// 100506084	ARL17A /// ARL17B
5.41	0.003	0.01	0.99138	0.999995	0	0.99138	0	1554246_at	149466	C1orf210
6.62	0.059	0.22	0.82999	0.999995	0.05	0.82999	0	1554248_at	27332	ZNF638
6.81	-0.185	-0.53	0.61653	0.999995	0.28	0.61653	0	1554249_a_at	27332 /// 100507113	ZNF638 /// ZNF638-IT1
6.08	-0.084	-0.2	0.84934	0.999995	0.04	0.84934	0	1554250_s_at	375593 /// 442578 /// 442582	TRIM73 /// STAG3L3 /// STAG3L2
7.57	-0.036	-0.06	0.9539	0.999995	0	0.9539	0	1554251_at	50809	HP1BP3
4.94	-0.122	-0.84	0.43307	0.999995	0.71	0.43307	0	1554253_a_at	204219	CERS3
5.8	-0.054	-0.13	0.89905	0.999995	0.02	0.89905	0	1554256_a_at	80003	PCNX2
5.65	0.117	0.5	0.6368	0.999995	0.25	0.6368	0	1554258_a_at	85479	DNAJC5B
6.93	0.078	0.58	0.58275	0.999995	0.34	0.58275	0	1554259_at	26086	GPSM1
7.98	-0.075	-0.43	0.68005	0.999995	0.19	0.68005	0	1554260_a_at	285527	FRYL
5.27	-0.046	-0.27	0.79795	0.999995	0.07	0.79795	0	1554261_at	114818	KLHL29
5.22	0.026	0.12	0.9061	0.999995	0.02	0.9061	0	1554262_s_at	114818	KLHL29
4.97	0.103	0.64	0.54482	0.999995	0.41	0.54482	0	NA	NA	NA
5.27	-0.139	-0.97	0.37071	0.999995	0.94	0.37071	0	1554268_at	79906	MORN1
5.57	-0.107	-0.43	0.67974	0.999995	0.19	0.67974	0	1554271_a_at	91687	CENPL
5.39	0.17	0.87	0.4194	0.999995	0.76	0.4194	0	1554273_a_at	64167	ERAP2
6.32	-0.21	-1.08	0.3213	0.999995	1.18	0.3213	0	1554274_a_at	54434	SSH1
6.02	0.033	0.16	0.87982	0.999995	0.02	0.87982	0	1554279_a_at	79979	TRMT2B
4.67	0.076	0.45	0.67192	0.999995	0.2	0.67192	0	1554280_a_at	257169	C9orf43
7.26	-0.133	-0.27	0.79524	0.999995	0.07	0.79524	0	1554285_at	84868	HAVCR2
6.24	-0.192	-1.32	0.23579	0.999995	1.75	0.23579	0	1554286_at	497049	FLJ25758
6.83	-0.197	-0.54	0.608	0.999995	0.29	0.608	0	1554287_at	89122	TRIM4
4.95	-0.059	-0.12	0.90892	0.999995	0.01	0.90892	0	1554291_at	23074	UHRF1BP1L
4.85	-0.108	-0.46	0.66222	0.999995	0.21	0.66222	0	1554292_a_at	23074	UHRF1BP1L
4.42	-0.056	-0.19	0.85666	0.999995	0.04	0.85666	0	1554294_s_at	146057	TTBK2
4.87	0.003	0.01	0.99496	0.999995	0	0.99496	0	1554295_x_at	146057	TTBK2
5.9	0.72	0.34	0.74374	0.999995	0.12	0.74374	0	1554296_at	1588	CYP19A1
5.65	-0.194	-1.21	0.2751	0.999995	1.45	0.2751	0	1554303_at	3176	HNMT
5.31	0.149	0.64	0.54504	0.999995	0.41	0.54504	0	1554305_at	91370	MGC20647
5.8	-0.123	-0.59	0.57489	0.999995	0.35	0.57489	0	1554310_a_at	8672	EIF4G3
5.84	0.03	0.07	0.94736	0.999995	0	0.94736	0	1554311_a_at	6830	SUPT6H
5.81	-0.149	-0.85	0.42869	0.999995	0.72	0.42869	0	1554312_at	81790	RNF170
6.21	0.028	0.1	0.92002	0.999995	0.01	0.92002	0	1554316_at	25796	PGLS
7.11	-0.047	-0.33	0.75211	0.999995	0.11	0.75211	0	1554317_s_at	115708	TRMT61A
5.72	0.159	0.73	0.49487	0.999995	0.53	0.49487	0	1554318_at	541473 /// 100101148	LOC541473 /// LOC100101148
7	-0.064	-0.4	0.70252	0.999995	0.16	0.70252	0	1554321_a_at	9054	NFS1
6.14	0.136	0.98	0.36712	0.999995	0.96	0.36712	0	1554322_a_at	9759	HDAC4
4.62	0.09	0.55	0.60545	0.999995	0.3	0.60545	0	1554325_at	1794	DOCK2
8.8	0.112	0.15	0.88847	0.999995	0.02	0.88847	0	1554327_a_at	124583	CANT1
4.79	-0.033	-0.23	0.82897	0.999995	0.05	0.82897	0	1554331_a_at	474354	LRRC18
6.53	0.182	1.15	0.2944	0.999995	1.33	0.2944	0	1554332_a_at	100127888	SLCO4A1-AS1
6.79	-0.11	-0.88	0.4154	0.999995	0.77	0.4154	0	1554334_a_at	55466	DNAJA4
5.55	-0.305	-1.24	0.26329	0.999995	1.54	0.26329	0	1554335_at	27128	CYTH4
4.62	0.167	0.6	0.57178	0.999995	0.36	0.57178	0	1554337_at	9855	FARP2
5.22	0.25	0.44	0.67734	0.999995	0.19	0.67734	0	1554339_a_at	83548	COG3
4.64	0.135	0.71	0.50442	0.999995	0.51	0.50442	0	1554340_a_at	374946	DRAXIN
5.95	-0.038	-0.21	0.8446	0.999995	0.04	0.8446	0	1554341_a_at	113510	HELQ
7.48	-0.037	-0.22	0.83101	0.999995	0.05	0.83101	0	1554342_s_at	113510	HELQ
8.85	-0.083	-0.64	0.54806	0.999995	0.41	0.54806	0	1554344_s_at	375318 /// 653437	AQP12A /// AQP12B
5.15	-0.03	-0.14	0.89131	0.999995	0.02	0.89131	0	1554345_a_at	54826	GIN1
6.23	0.01	0.05	0.96399	0.999995	0	0.96399	0	1554346_at	10681	GNB5
4.72	0.256	1.03	0.34478	0.999995	1.06	0.34478	0	1554348_s_at	91368	CDKN2AIPNL
7.8	-0.324	-1.02	0.348	0.999995	1.04	0.348	0	1554351_a_at	261726	TIPRL
7.49	0.067	0.2	0.84803	0.999995	0.04	0.84803	0	1554352_s_at	10260	DENND4A
5.41	-0.03	-0.23	0.82792	0.999995	0.05	0.82792	0	1554360_at	9873	FCHSD2
8.53	-0.104	-0.42	0.6885	0.999995	0.18	0.6885	0	1554365_a_at	5527	PPP2R5C
5.58	-0.019	-0.14	0.89422	0.999995	0.02	0.89422	0	1554367_at	255022	CALHM1
6.23	-0.291	-0.57	0.59241	0.999995	0.32	0.59241	0	1554371_at	114780	PKD1L2
4.62	0.203	1.24	0.26438	0.999995	1.53	0.26438	0	NA	NA	NA
5.18	0.287	1.53	0.17918	0.999995	2.34	0.17918	0	NA	NA	NA
7.15	0.09	0.52	0.62161	0.999995	0.27	0.62161	0	1554376_s_at	9200	HACD1
6.74	0.163	0.81	0.44838	0.999995	0.66	0.44838	0	1554379_a_at	7161	TP73
5.42	0.031	0.24	0.82048	0.999995	0.06	0.82048	0	1554380_at	79858	NEK11
4.85	-0.17	-0.35	0.73857	0.999995	0.12	0.73857	0	1554382_at	200261	LINC00656
7.56	0.134	0.19	0.85737	0.999995	0.04	0.85737	0	1554383_a_at	9697	TRAM2
5.2	0.142	0.8	0.45578	0.999995	0.64	0.45578	0	1554385_a_at	11240	PADI2
6.02	0.247	1.25	0.25903	0.999995	1.57	0.25903	0	1554386_at	128822	CST9
6.94	-0.035	-0.17	0.87427	0.999995	0.03	0.87427	0	1554388_at	51699	VPS29
8.97	-0.089	-0.59	0.57888	0.999995	0.35	0.57888	0	1554390_s_at	10097	ACTR2
5.32	0.036	0.27	0.79719	0.999995	0.07	0.79719	0	1554391_at	653581	LOC653581
6.64	0.096	0.6	0.57093	0.999995	0.36	0.57093	0	1554393_a_at	113451	AZIN2
4.5	0.053	0.25	0.80813	0.999995	0.06	0.80813	0	1554394_at	4745	NELL1
5.96	-0.151	-0.56	0.59497	0.999995	0.32	0.59497	0	1554396_at	55293	UEVLD
7.35	-0.159	-0.62	0.56063	0.999995	0.38	0.56063	0	1554397_s_at	55293	UEVLD
5.2	0.003	0.01	0.9901	0.999995	0	0.9901	0	1554398_at	254773	LYG2
5.47	-0.062	-0.4	0.70486	0.999995	0.16	0.70486	0	NA	NA	NA
4.63	0.17	0.86	0.42357	0.999995	0.74	0.42357	0	1554405_a_at	118421	LINC00161
6.49	-0.006	-0.01	0.99006	0.999995	0	0.99006	0	1554406_a_at	64581	CLEC7A
6.88	0.021	0.04	0.96661	0.999995	0	0.96661	0	1554408_a_at	7083	TK1
8.28	0.034	0.21	0.8406	0.999995	0.04	0.8406	0	1554410_a_at	81554	RCC1L
8.33	-0.223	-0.15	0.88531	0.999995	0.02	0.88531	0	1554414_a_at	734	OSGIN2
5.46	0.151	0.83	0.43727	0.999995	0.7	0.43727	0	1554415_at	27097	TAF5L
9.86	0.002	0.01	0.99426	0.999995	0	0.99426	0	1554417_s_at	51107	APH1A
4.72	0.059	0.46	0.66367	0.999995	0.21	0.66367	0	1554419_x_at	79893	GGNBP2
6.59	0.027	0.03	0.97648	0.999995	0	0.97648	0	1554420_at	467	ATF3
10.71	-0.051	-0.15	0.88358	0.999995	0.02	0.88358	0	1554423_a_at	25793	FBXO7
5.42	-0.195	-0.97	0.36938	0.999995	0.95	0.36938	0	1554424_at	81608	FIP1L1
7.58	0.022	0.09	0.93466	0.999995	0.01	0.93466	0	1554428_s_at	57555	NLGN2
8.74	-0.051	-0.31	0.76912	0.999995	0.09	0.76912	0	1554429_a_at	1762	DMWD
6.86	0.006	0.03	0.98066	0.999995	0	0.98066	0	1554430_at	54065	SMIM11A
7.05	-0.076	-0.34	0.74351	0.999995	0.12	0.74351	0	1554432_x_at	54065	SMIM11A
7.68	-0.041	-0.17	0.86796	0.999995	0.03	0.86796	0	1554433_a_at	7705	ZNF146
5.65	0.015	0.08	0.94074	0.999995	0.01	0.94074	0	1554438_at	56243	KIAA1217
4.64	-0.032	-0.16	0.87943	0.999995	0.03	0.87943	0	1554440_at	9764	KIAA0513
8.55	0.054	0.19	0.85762	0.999995	0.04	0.85762	0	1554441_a_at	23063	WAPL
7.91	-0.047	-0.25	0.81277	0.999995	0.06	0.81277	0	1554442_at	7439	BEST1
6.42	0.075	0.24	0.81984	0.999995	0.06	0.81984	0	1554443_s_at	7439	BEST1
8.31	-0.051	-0.33	0.75571	0.999995	0.11	0.75571	0	1554444_s_at	54978	SLC35F6
5.58	0.116	0.5	0.63711	0.999995	0.25	0.63711	0	1554445_at	7639	ZNF85
7.39	-0.182	-0.87	0.42059	0.999995	0.75	0.42059	0	1554447_at	554203	JPX
5.03	-0.057	-0.37	0.72462	0.999995	0.14	0.72462	0	1554448_at	554203	JPX
7.12	0.073	0.47	0.65794	0.999995	0.22	0.65794	0	1554450_s_at	166968	MIER3
8.16	0.065	0.25	0.81441	0.999995	0.06	0.81441	0	1554451_s_at	85406	DNAJC14
9.71	-0.117	-0.4	0.70142	0.999995	0.16	0.70142	0	1554452_a_at	29923	HILPDA
5.08	-0.226	-0.77	0.46962	0.999995	0.6	0.46962	0	1554453_at	92906	HNRNPLL
5.75	0.032	0.14	0.89049	0.999995	0.02	0.89049	0	1554456_a_at	55180	LINS1
8.86	-0.005	-0.01	0.9953	0.999995	0	0.9953	0	1554462_a_at	4189	DNAJB9
9.6	-0.155	-0.23	0.82423	0.999995	0.05	0.82423	0	1554464_a_at	10491	CRTAP
5.07	-0.091	-0.52	0.62104	0.999995	0.27	0.62104	0	1554465_s_at	55634 /// 641339	KRBOX4 /// ZNF674
9.14	-0.083	-0.3	0.77314	0.999995	0.09	0.77314	0	1554466_a_at	84326	METTL26
6.72	0.209	1.45	0.20028	0.999995	2.09	0.20028	0	1554468_s_at	64978 /// 85302	MRPL38 /// FBF1
7.11	0.143	0.9	0.40423	0.999995	0.81	0.40423	0	1554470_s_at	29068	ZBTB44
6.87	-0.024	-0.1	0.92646	0.999995	0.01	0.92646	0	1554471_a_at	81573	ANKRD13C
5.39	0.035	0.21	0.83851	0.999995	0.05	0.83851	0	1554472_a_at	51105	PHF20L1
6.74	-0.463	-0.73	0.49418	0.999995	0.53	0.49418	0	1554474_a_at	26002	MOXD1
7.43	0.217	0.75	0.4829	0.999995	0.56	0.4829	0	1554475_a_at	126526	C19orf47
5.76	-0.193	-0.27	0.79688	0.999995	0.07	0.79688	0	1554476_x_at	388558	ZNF808
4.79	0.107	0.59	0.5788	0.999995	0.35	0.5788	0	1554478_a_at	55027	HEATR3
8.3	0.004	0.01	0.98894	0.999995	0	0.98894	0	1554479_a_at	22900	CARD8
7.59	0.048	0.12	0.90925	0.999995	0.01	0.90925	0	1554480_a_at	83787	ARMC10
6.24	0.284	1	0.35837	0.999995	1	0.35837	0	1554481_a_at	2035	EPB41
8.04	0.058	0.23	0.82248	0.999995	0.06	0.82248	0	1554482_a_at	51128	SAR1B
10.41	-0.193	-0.19	0.8593	0.999995	0.03	0.8593	0	1554483_at	140738	TMEM37
10	-0.212	-0.15	0.88248	0.999995	0.02	0.88248	0	1554485_s_at	140738	TMEM37
7.01	0.11	0.51	0.62846	0.999995	0.26	0.62846	0	1554487_a_at	1388	ATF6B
5.76	-0.102	-0.25	0.80937	0.999995	0.06	0.80937	0	1554489_a_at	80321	CEP70
4.77	-0.354	-1.92	0.10573	0.999995	3.67	0.10573	0	1554493_s_at	63892	THADA
4.28	0.277	1.1	0.31696	0.999995	1.2	0.31696	0	1554494_at	64779	MTHFSD
5.11	0.249	1.14	0.29957	0.999995	1.3	0.29957	0	1554495_s_at	64779	MTHFSD
5.37	-0.105	-0.81	0.45038	0.999995	0.66	0.45038	0	1554496_at	5890	RAD51B
5.13	-0.165	-0.61	0.56345	0.999995	0.38	0.56345	0	1554499_s_at	27068	PPA2
6.34	-0.201	-1.28	0.24986	0.999995	1.64	0.24986	0	1554501_at	81628	TSC22D4
6.06	-0.043	-0.09	0.92889	0.999995	0.01	0.92889	0	1554503_a_at	126014	OSCAR
6.67	0.24	0.27	0.79415	0.999995	0.07	0.79415	0	1554508_at	118788	PIK3AP1
7.36	-0.049	-0.24	0.81943	0.999995	0.06	0.81943	0	1554509_a_at	80013	MINDY3
9.68	-0.039	-0.32	0.76168	0.999995	0.1	0.76168	0	1554510_s_at	27069	GHITM
5.93	0.019	0.1	0.92095	0.999995	0.01	0.92095	0	1554511_at	23286	WWC1
5.2	-0.171	-0.3	0.77565	0.999995	0.09	0.77565	0	1554514_at	54988	ACSM5
6.6	-0.003	-0.01	0.99039	0.999995	0	0.99039	0	1554516_at	203274	LINC00537
6.55	-0.021	-0.13	0.90199	0.999995	0.02	0.90199	0	1554517_x_at	203274	LINC00537
5.64	0.34	1.64	0.15461	0.999995	2.68	0.15461	0	1554518_at	79807	GSTCD
4.68	-0.056	-0.1	0.9273	0.999995	0.01	0.9273	0	1554519_at	941	CD80
6.09	-0.001	0	0.99795	0.999995	0	0.99795	0	1554520_at	283861	LOC283861
4.11	-0.173	-0.46	0.66485	0.999995	0.21	0.66485	0	1554522_at	54805	CNNM2
6.06	-0.102	-0.29	0.78528	0.999995	0.08	0.78528	0	1554523_a_at	54805	CNNM2
5.67	0.14	0.91	0.39737	0.999995	0.84	0.39737	0	1554531_at	54970	TTC12
5.64	0.307	0.81	0.44837	0.999995	0.66	0.44837	0	1554533_at	717	C2
5.01	-0.009	-0.07	0.94801	0.999995	0	0.94801	0	1554534_at	1806	DPYD
4.64	0.035	0.17	0.869	0.999995	0.03	0.869	0	1554537_at	55863	TMEM126B
6.76	0.07	0.43	0.68462	0.999995	0.18	0.68462	0	1554538_at	54509	RHOF
6.37	0.12	0.26	0.80545	0.999995	0.07	0.80545	0	1554539_a_at	54509	RHOF
5.8	-0.132	-0.79	0.46168	0.999995	0.62	0.46168	0	1554541_a_at	9721	GPRIN2
7	0.131	0.78	0.46609	0.999995	0.61	0.46609	0	1554542_at	153328	SLC25A48
5.18	0.042	0.15	0.88234	0.999995	0.02	0.88234	0	1554543_at	9043	SPAG9
8.2	0.088	0.16	0.87535	0.999995	0.03	0.87535	0	1554544_a_at	4155	MBP
4.52	-0.149	-0.86	0.42546	0.999995	0.73	0.42546	0	1554545_at	403314	APOBEC4
6.61	0.134	0.15	0.88543	0.999995	0.02	0.88543	0	1554547_at	220965	FAM13C
9.55	0.079	0.45	0.66903	0.999995	0.2	0.66903	0	1554553_s_at	90522	YIF1B
6.75	-0.009	-0.05	0.9618	0.999995	0	0.9618	0	1554554_at	284001	CCDC57
7.51	-0.15	-0.84	0.43292	0.999995	0.71	0.43292	0	1554555_a_at	79918	SETD6
4.93	-0.129	-0.62	0.55895	0.999995	0.38	0.55895	0	1554556_a_at	23200	ATP11B
5.99	0.27	2.05	0.08819	0.999995	4.2	0.08819	0	1554559_at	118442	GPR62
5.86	0.15	0.65	0.54157	0.999995	0.42	0.54157	0	1554564_a_at	121665	SPPL3
6.59	0.125	0.44	0.67841	0.999995	0.19	0.67841	0	1554565_x_at	121665	SPPL3
6.91	-0.056	-0.2	0.84677	0.999995	0.04	0.84677	0	1554566_at	79734	KCTD17
6.1	0.114	0.55	0.60417	0.999995	0.3	0.60417	0	1554569_a_at	10659	CELF2
4.74	0.013	0.06	0.95125	0.999995	0	0.95125	0	1554571_at	54518	APBB1IP
6.27	-0.167	-0.47	0.65674	0.999995	0.22	0.65674	0	1554572_a_at	79723	SUV39H2
11.46	-0.106	-0.23	0.82819	0.999995	0.05	0.82819	0	1554574_a_at	1727	CYB5R3
7.64	-0.073	-0.44	0.6757	0.999995	0.19	0.6757	0	1554575_a_at	10380	BPNT1
6.58	0.259	0.43	0.68216	0.999995	0.19	0.68216	0	1554576_a_at	2118	ETV4
8.81	-0.103	-0.43	0.68014	0.999995	0.19	0.68014	0	1554577_a_at	5716	PSMD10
6.92	0.042	0.29	0.7804	0.999995	0.09	0.7804	0	1554578_at	7621	ZNF70
4.86	0.028	0.1	0.92159	0.999995	0.01	0.92159	0	1554579_a_at	84700	MYO18B
6.41	0.106	0.6	0.56863	0.999995	0.37	0.56863	0	1554580_a_at	11060	WWP2
5.35	0.114	0.65	0.5399	0.999995	0.42	0.5399	0	1554582_a_at	254013	ETFBKMT
4.71	-0.02	-0.13	0.8973	0.999995	0.02	0.8973	0	1554583_a_at	254013	ETFBKMT
5.43	-0.166	-1	0.35956	0.999995	0.99	0.35956	0	1554584_at	83450	DRC3
7.23	-0.001	0	0.99762	0.999995	0	0.99762	0	1554586_a_at	23221	RHOBTB2
6.49	0.05	0.27	0.79921	0.999995	0.07	0.79921	0	1554589_at	94059	LENG9
5.47	-0.128	-0.87	0.41802	0.999995	0.76	0.41802	0	1554591_at	118425	PCAT4
8.05	-0.027	-0.08	0.94027	0.999995	0.01	0.94027	0	1554595_at	8189	SYMPK
7.72	0.006	0.01	0.98935	0.999995	0	0.98935	0	1554597_at	3980	LIG3
7.78	-0.177	-0.43	0.68172	0.999995	0.19	0.68172	0	1554599_x_at	3980	LIG3
11.23	-0.03	-0.12	0.90901	0.999995	0.01	0.90901	0	1554600_s_at	4000	LMNA
6.28	-0.018	-0.05	0.96382	0.999995	0	0.96382	0	1554602_at	9939	RBM8A
5.06	0.098	0.56	0.59961	0.999995	0.31	0.59961	0	1554606_at	153241	CEP120
6.44	-0.045	-0.13	0.90298	0.999995	0.02	0.90298	0	1554608_at	10618	TGOLN2
4.83	-0.039	-0.21	0.8425	0.999995	0.04	0.8425	0	1554609_at	100287896	LOC100287896
5.62	0.14	0.76	0.47497	0.999995	0.58	0.47497	0	1554610_at	51281	ANKMY1
6.37	-0.132	-0.51	0.62592	0.999995	0.26	0.62592	0	1554613_a_at	9711	RUBCN
4.68	-0.142	-0.62	0.56028	0.999995	0.38	0.56028	0	1554614_a_at	58155	PTBP2
6.01	-0.021	-0.17	0.87322	0.999995	0.03	0.87322	0	1554616_at	5271	SERPINB8
4.66	0.123	0.84	0.43353	0.999995	0.71	0.43353	0	1554618_at	3268	AGFG2
5.26	0.034	0.06	0.95463	0.999995	0	0.95463	0	1554624_a_at	10326	SIRPB1
6.87	-0.281	-1.73	0.1371	0.999995	2.98	0.1371	0	1554625_at	255877	BCL6B
8.37	0.066	0.16	0.87556	0.999995	0.03	0.87556	0	1554627_a_at	51008	ASCC1
6.43	-0.194	-0.37	0.72138	0.999995	0.14	0.72138	0	1554628_at	126295	ZNF57
5.68	-0.097	-0.57	0.59026	0.999995	0.32	0.59026	0	1554631_at	472	ATM
7.03	-0.024	-0.18	0.86681	0.999995	0.03	0.86681	0	1554635_a_at	64067	NPAS3
6.75	-0.128	-0.31	0.7685	0.999995	0.1	0.7685	0	1554637_a_at	9139	CBFA2T2
5.4	-0.036	-0.19	0.85408	0.999995	0.04	0.85408	0	1554638_at	9765	ZFYVE16
5.29	-0.185	-0.35	0.7354	0.999995	0.13	0.7354	0	1554640_at	114299	PALM2
6.82	0.145	0.72	0.49922	0.999995	0.52	0.49922	0	1554641_a_at	200424	TET3
4.78	0	0	0.99904	0.999995	0	0.99904	0	1554642_at	140545	RNF32
5.75	0	0	0.99869	0.999995	0	0.99869	0	1554643_at	8786	RGS11
4.78	-0.058	-0.41	0.70006	0.999995	0.16	0.70006	0	1554646_at	114876	OSBPL1A
5.56	-0.239	-1.16	0.2904	0.999995	1.35	0.2904	0	1554648_a_at	90527	DUOXA1
5.11	0.387	1.37	0.22176	0.999995	1.88	0.22176	0	NA	NA	NA
6.55	-0.237	-1.11	0.31143	0.999995	1.23	0.31143	0	NA	NA	NA
6.71	-0.038	-0.12	0.91119	0.999995	0.01	0.91119	0	1554652_s_at	375449	MAST4
5.94	0.168	0.74	0.49088	0.999995	0.54	0.49088	0	1554655_a_at	388394	RPRML
5.24	-0.021	-0.08	0.93593	0.999995	0.01	0.93593	0	1554657_a_at	26074	CFAP61
5.32	0.023	0.15	0.88822	0.999995	0.02	0.88822	0	1554659_at	6787	NEK4
5.83	0.174	0.71	0.50733	0.999995	0.5	0.50733	0	1554660_a_at	163882	CNST
6.83	-0.066	-0.12	0.90691	0.999995	0.01	0.90691	0	1554661_s_at	163882	CNST
4.78	0.054	0.32	0.76007	0.999995	0.1	0.76007	0	1554662_at	284083	C17orf47
4.1	-0.495	-1.74	0.1337	0.999995	3.04	0.1337	0	1554663_a_at	4926	NUMA1
5.65	0.016	0.11	0.91379	0.999995	0.01	0.91379	0	1554666_at	100130950	LOC100130950
7.06	-0.091	-0.19	0.85679	0.999995	0.04	0.85679	0	1554667_s_at	79828	METTL8
5.42	0.281	1.44	0.20321	0.999995	2.06	0.20321	0	1554668_a_at	338094	FAM151A
4.79	-0.051	-0.07	0.94706	0.999995	0	0.94706	0	1554670_at	26088	GGA1
7.11	-0.088	-0.3	0.77301	0.999995	0.09	0.77301	0	1554671_a_at	23524	SRRM2
5.47	0.117	0.33	0.75312	0.999995	0.11	0.75312	0	1554675_a_at	93426	SYCE1
5.76	-0.117	-0.27	0.79527	0.999995	0.07	0.79527	0	1554676_at	5552	SRGN
5.48	0.128	0.53	0.61483	0.999995	0.28	0.61483	0	1554677_s_at	146223	CMTM4
8.73	-0.07	-0.44	0.67458	0.999995	0.2	0.67458	0	1554678_s_at	9987	HNRNPDL
8.16	-0.046	-0.09	0.92764	0.999995	0.01	0.92764	0	1554679_a_at	55353	LAPTM4B
5.19	0.158	0.38	0.71806	0.999995	0.14	0.71806	0	1554680_s_at	3788	KCNS2
6.66	0.137	0.63	0.55004	0.999995	0.4	0.55004	0	1554681_a_at	399693	CCDC187
6.79	0.018	0.14	0.89669	0.999995	0.02	0.89669	0	1554683_a_at	399693	CCDC187
7.01	-0.095	-0.35	0.74113	0.999995	0.12	0.74113	0	1554685_a_at	57214	CEMIP
7.13	-0.289	-0.35	0.7371	0.999995	0.12	0.7371	0	1554689_a_at	57502	NLGN4X
9.26	0.036	0.12	0.91101	0.999995	0.01	0.91101	0	1554690_a_at	6867	TACC1
8.96	0.036	0.07	0.9471	0.999995	0	0.9471	0	1554691_a_at	11252	PACSIN2
4.26	0.114	0.38	0.71659	0.999995	0.15	0.71659	0	1554694_at	219771	CCNY
7.6	0.069	0.11	0.91625	0.999995	0.01	0.91625	0	1554696_s_at	7298	TYMS
7.12	0.097	0.5	0.63645	0.999995	0.25	0.63645	0	1554697_at	56999	ADAMTS9
7.62	-0.141	-0.31	0.76405	0.999995	0.1	0.76405	0	1554701_a_at	125058	TBC1D16
4.74	0.142	0.62	0.55771	0.999995	0.39	0.55771	0	1554702_at	259232	NALCN
6.72	-0.3	-0.97	0.3702	0.999995	0.94	0.3702	0	1554703_at	9639	ARHGEF10
7.01	0.036	0.07	0.94733	0.999995	0	0.94733	0	1554705_at	286133	SCARA5
5.47	0.164	0.79	0.46076	0.999995	0.62	0.46076	0	1554707_at	55064	SPATA6L
5.52	0.005	0.03	0.97697	0.999995	0	0.97697	0	1554708_s_at	55064	SPATA6L
5.97	0.014	0.08	0.94201	0.999995	0.01	0.94201	0	1554711_at	119395	CALHM3
5.06	-0.004	-0.02	0.98651	0.999995	0	0.98651	0	1554714_at	768211	RELL1
4.83	0.148	0.82	0.44699	0.999995	0.67	0.44699	0	1554716_s_at	414926	LINC00593
4.61	0.077	0.43	0.68126	0.999995	0.19	0.68126	0	1554717_a_at	5144	PDE4D
4.95	-0.09	-0.61	0.56551	0.999995	0.37	0.56551	0	1554719_at	4705	NDUFA10
8.12	-0.076	-0.46	0.66127	0.999995	0.21	0.66127	0	1554721_a_at	6873	TAF2
5.98	-0.069	-0.22	0.83291	0.999995	0.05	0.83291	0	1554726_at	79027	ZNF655
5	0.036	0.09	0.93441	0.999995	0.01	0.93441	0	1554728_at	6548	SLC9A1
5.3	0.016	0.09	0.93496	0.999995	0.01	0.93496	0	1554730_at	79772	MCTP1
5.1	-0.166	-1.02	0.35055	0.999995	1.03	0.35055	0	1554732_at	728175	LINC02363
5.71	0.028	0.18	0.8646	0.999995	0.03	0.8646	0	1554735_a_at	81786	TRIM7
5.41	-0.363	-0.83	0.43751	0.999995	0.7	0.43751	0	1554737_at	2201	FBN2
7.3	-0.144	-0.66	0.5349	0.999995	0.44	0.5349	0	1554740_a_at	3652	IPP
7.43	-0.383	-0.67	0.52771	0.999995	0.45	0.52771	0	1554741_s_at	387628 /// 2252 /// 654466	FGF7P6 /// FGF7 /// FGF7P3
4.84	0.074	0.36	0.7349	0.999995	0.13	0.7349	0	1554745_at	9649	RALGPS1
9.35	-0.106	-0.61	0.5669	0.999995	0.37	0.5669	0	1554747_a_at	4735	SEPT2
