gse	probe	symbol	logfc	aveexpr	t	b	p.value	adj.p.val
GSE44711	ILMN_1777913	CDK8	1.75126389560949	2.46276147644953	4.06479950969991	-0.424849575917198	0.000826498927627079	0.0896180992179076
GSE74341	A_23_P63655	ATP5C1	-0.387	0.2038	-3.788319131753	-0.631092247160984	0.000827021363382044	0.0130907001376991
GSE74341	A_23_P146885	UTS2R	0.690866666666667	-0.16048	3.78817717652258	-0.631432438706041	0.000827323014747017	0.0130913684447049
GSE74341	A_24_P111147	PCDH15	0.270433333333333	0.34256	3.78800619500147	-0.631842186749814	0.000827686489642687	0.0130930143073195
GSE25906	ILMN_1743103	SH3PXD2A	0.397598180941246	10.2881596922167	3.51885269277785	-0.69223086756542	0.000827987504565575	0.0467481640615924
GSE4707	A_24_P216421	DTNB	-0.23507	-0.151457142857143	-4.21413882744328	-0.382114444178623	0.000828007633901268	0.147950362080186
GSE60438	ILMN_1740737	DCPS	0.153529652380971	7.64012661038961	3.47955028630362	-0.648543151396786	0.000828349818045877	0.335070652013701
GSE35574	ILMN_1711994	TCIRG1	0.15979746303241	7.99382499896809	3.45385978464687	-0.701732718646233	0.000828431879719187	0.0917062742467226
GSE74341	A_23_P381714	CA13	-0.284433333333333	-0.02696	-3.78764727835949	-0.632702296455214	0.000828449989552722	0.0130968807558927
GSE74341	A_23_P214144	COL10A1	0.554333333333333	-0.3292	3.78737823067828	-0.633347030586972	0.000829022770374378	0.0130976234445074
GSE74341	A_33_P3318661	E2F7	-0.304166666666667	0.0688	-3.78725951443126	-0.633631513446475	0.000829275631271075	0.0130976234445074
GSE74341	A_33_P3405848	TPO	-0.211433333333333	0.01844	-3.78680868489521	-0.634711828133092	0.000830236570065082	0.0131086976841753
GSE44711	ILMN_1676384	PCSK6	2.24491426052269	1.12245713026134	4.06262806110032	-0.429097501895757	0.000830365503726161	0.0897852676236485
GSE74341	A_33_P3237729	PDLIM4	0.924233333333333	-0.03236	3.78621243018218	-0.636140573976117	0.000831509159972896	0.0131205801221239
GSE60438	ILMN_1706593	PPHLN1	-0.0789734428571238	6.75134662337662	-3.47783954509661	-0.65327485921928	0.000832928657260918	0.335070652013701
GSE74341	A_33_P3327519	SNORA74A	0.666233333333333	-0.30236	3.78544413288564	-0.637981486718274	0.000833151764536501	0.0131382826068878
GSE44711	ILMN_2263236	HFE	-1.84023262902248	2.01027237309998	-4.06056529990611	-0.433132995093442	0.000834055453785847	0.0897852676236485
GSE25906	ILMN_1672797	BCL6B	0.187424503182139	6.68348360206667	3.516482640479	-0.698877484952943	0.000834142320760284	0.0469896937154716
GSE4707	A_24_P278008	DCTN6	0.193483	0.0622521428571429	4.20980918633204	-0.389606795788006	0.000835089068064832	0.147950362080186
GSE25906	ILMN_1719097	C18orf8	-0.19613924471798	8.07632637241667	-3.51567957837932	-0.701128954084287	0.000836237647409653	0.0470529532071548
GSE74341	A_33_P3299110	ARHGAP42	-0.491066666666667	-0.01984	-3.7837701308048	-0.641992234768296	0.000836741785117112	0.0131866533293503
GSE35574	ILMN_1729175	FBXO3	-0.16305072011852	7.1534173761383	-3.45082396844936	-0.710570457904387	0.00083674329108025	0.0924153421670091
GSE4707	A_23_P64792	KCNMB4	-0.28852	-0.0548357142857143	-4.20852959696861	-0.391821483724843	0.000837193763553124	0.147950362080186
GSE4707	A_23_P167384	TRIM23	0.326134	-0.0862971428571429	4.20830879219522	-0.392203666034376	0.000837557496398064	0.147950362080186
GSE74341	A_33_P3361925	PHF8	0.510166666666667	-0.2554	3.78327173698786	-0.643186253928154	0.000837813557171835	0.0131994217052779
GSE74341	A_21_P0000286	SNORD48	1.18083333333333	-0.6418	3.78301410587834	-0.643803454394058	0.000838368108661482	0.0132040360484631
GSE44711	ILMN_2381197	RNF19A	0.917992919245549	6.69706833969053	4.05759064686776	-0.438952793439215	0.000839405791019868	0.0898961749380719
GSE74341	A_23_P425925	KRT222	-0.219033333333333	-0.09612	-3.78250884518111	-0.645013864794194	0.00083945672955837	0.0132170563141886
GSE60438	ILMN_3233871	ATXN1L	-0.168023661904737	8.23116601298701	-3.47512879026134	-0.660769128679179	0.000840233094233207	0.335070652013701
GSE44711	ILMN_1720373	SLC7A5	1.48179526531058	8.49857352817535	4.05664552957061	-0.440801959254847	0.000841112959185043	0.0898961749380719
GSE60438	ILMN_1771680	ATP4B	0.0860499523809723	6.88744851948052	3.47472023764408	-0.661898273630259	0.000841339223611646	0.335070652013701
GSE74341	A_24_P149704	DAB2IP	0.354233333333333	-0.11876	3.78146720977791	-0.647509096737967	0.000841705388581358	0.0132441962328009
GSE44711	ILMN_1658356	PAMR1	-1.30788563241414	9.56999963922672	-4.05566254001552	-0.442725264052156	0.000842892253305929	0.0898961749380719
GSE25906	ILMN_1801105	PRKCD	-0.17592115415041	8.0281418919	-3.5129098953749	-0.708891515502219	0.000843502668603252	0.0472825440898522
GSE74341	A_23_P36305	ATG16L2	0.529833333333333	-0.032	3.78060713371419	-0.649569276179194	0.000843566556056954	0.0132693439999208
GSE25906	ILMN_1804562	SLC31A1	0.207349339007048	7.72673391058333	3.51263520591103	-0.709661170317737	0.000844226453681179	0.0472825440898522
GSE74341	A_24_P256380	WLS	-0.730066666666667	0.17676	-3.77992585683673	-0.651201087444862	0.000845043675792282	0.0132884368862045
GSE35574	ILMN_1687501	MOXD1	-0.219071450565744	6.66328636411702	-3.4476750637005	-0.719731150442365	0.000845447290701851	0.09308610087783
GSE14722	204637_at	CGA	0.212416222803039	14.1142009217391	3.78207160121176	-0.539503800658297	0.000845675848069069	0.171650682680247
GSE74341	A_23_P88781	CIAPIN1	0.2237	-0.22828	3.77955671769461	-0.652085228245433	0.000845845089773014	0.0132968956137464
GSE25906	ILMN_1789994	BMP1	0.24076888688014	6.29956236891667	3.51195675989893	-0.711561948236541	0.000846016635346666	0.047295590263218
GSE35574	ILMN_1691884	STC2	0.264716634061111	7.98843603891489	3.44724014135017	-0.720995910874827	0.000846656158213155	0.09308610087783
GSE44711	ILMN_2358626	ADK	0.657243411208201	8.09434503394041	4.05313512881312	-0.447670551609522	0.000847484537860654	0.0898961749380719
GSE44711	ILMN_2281810	PSG4	2.72545000150827	8.83004335678856	4.05293148885777	-0.448069017702814	0.000847855647129447	0.0898961749380719
GSE44711	ILMN_1715508	NNMT	-1.38014322802505	8.32354339556216	-4.0528190044331	-0.448289118816402	0.000848060706730208	0.0898961749380719
GSE25906	ILMN_1766803	TUBGCP6	0.25909337114806	7.07828250085	3.5111714054456	-0.713761952702183	0.000848093415870558	0.0473299474561008
GSE74341	A_33_P3372488	TCTN3	0.227833333333333	0.2152	3.77851626129625	-0.654577154276901	0.000848107972876795	0.013320020083196
GSE74341	A_23_P50799	OR10H2	0.2204	-0.06756	3.77746435488258	-0.65709633043623	0.000850401797338491	0.0133518903227427
GSE25906	ILMN_1764415	ZNF585A	0.186784002934195	6.27618187835	3.51024883654681	-0.716345929963448	0.000850539232570023	0.0473299474561008
GSE25906	ILMN_1810275	SLC7A7	-0.330614823373678	8.07872339695	-3.51019005820152	-0.716510544492397	0.000850695286383656	0.0473299474561008
GSE25906	ILMN_1721626	ARID5B	-0.301293349623968	10.1772358821667	-3.5100973797204	-0.716770096076895	0.000850941398776766	0.0473299474561008
GSE74341	A_33_P3711318	LOC257152	0.3085	-0.2018	3.7769001774127	-0.658447388795103	0.000851634569756755	0.0133629302422467
GSE74341	A_23_P397248	CLCA2	-0.3973	-0.03508	-3.77642922134488	-0.659575167733514	0.000852664988769574	0.0133749395907026
GSE4707	A_23_P211252	LSS	-0.147498	0.0155692857142857	-4.19896936518217	-0.408373690177415	0.000853091305794018	0.149400818596244
GSE74341	A_24_P67585	VGLL3	0.798766666666667	-0.28864	3.77623132569222	-0.660049049803733	0.000853098335583668	0.0133775786855883
GSE60438	ILMN_1673704	INA	-0.0636112952380739	6.71093801298701	-3.47015216655677	-0.674516989002912	0.000853801094726702	0.335070652013701
GSE74341	A_23_P373687	PUS10	-0.3066	0.14664	-3.77574549661862	-0.661212392712427	0.000854163108294299	0.0133859561399835
GSE44711	ILMN_1782271	XAGE3	1.91078319629349	6.18486191740924	4.04899565138408	-0.45577068412276	0.000855060534128023	0.089924847902231
GSE44711	ILMN_2188141	PSG2	2.47285502794566	8.89446585860388	4.04805343701176	-0.457614509301878	0.000856794482993308	0.089924847902231
GSE74341	A_23_P333129	DUX4L4	0.778666666666667	-0.1554	3.77441195762709	-0.664405429519128	0.000857092480446676	0.0134193610761093
GSE14722	209682_at	CBLB	0.786827478825767	8.45121452769565	3.7767545485932	-0.551326489352101	0.000857280619548203	0.171650682680247
GSE74341	A_33_P3370364	PRLHR	0.231633333333333	-0.06152	3.77416246300769	-0.665002790308286	0.000857641636446503	0.0134197749941366
GSE35574	ILMN_1692620	ZNF263	0.141173146724073	8.20504609511702	3.44327850932586	-0.732510784169315	0.000857742744204239	0.0940758665631421
GSE74341	A_24_P250499	RPRD1B	0.4365	-0.332	3.77410779781294	-0.665133672954543	0.000857762004658551	0.0134197749941366
GSE74341	A_33_P3371727	SAT1	1.1663	0.22328	3.77384824427708	-0.665755104952225	0.000858333746181668	0.0134197749941366
GSE44711	ILMN_1794782	ABCG1	1.15935112146997	7.07832393055265	4.04715865092832	-0.459365555675413	0.000858444434127569	0.089924847902231
GSE74341	A_23_P52402	PITRM1	-0.302933333333333	0.22524	-3.77379612069599	-0.665879899737326	0.000858448608479114	0.0134197749941366
GSE74341	A_21_P0000135	ANKHD1	0.654666666666667	-0.0496	3.77365465938188	-0.666218585626705	0.0008587604161718	0.0134204918305548
GSE25906	ILMN_1803180	PRDX6	0.253314746137487	9.97999108431667	3.50664544187169	-0.726434309500267	0.000860156535733275	0.0477875714858016
GSE35574	ILMN_1685742	NIPA2	-0.0823167940166636	5.72428246631915	-3.44216083500616	-0.735757585460274	0.000860895191410312	0.0940758665631421
GSE74341	A_21_P0000435	SNORD113-8	0.967266666666666	-0.34084	3.7725223177654	-0.668929517483773	0.000861260320811168	0.0134512281983204
GSE44711	ILMN_2146657	FAHD2B	-0.768469742241855	6.43053085233176	-4.04553913555593	-0.462534940471754	0.000861438914238219	0.089924847902231
GSE35574	ILMN_1678680	DBR1	-0.118703659405555	6.18363083893617	-3.44187002030616	-0.736602259049766	0.000861717233942814	0.0940758665631421
GSE14722	209581_at	PLA2G16	0.756214473393944	9.34300955304348	3.77471833113952	-0.555853231834417	0.000861766046743943	0.171650682680247
GSE74341	A_33_P3269408	FOXI2	0.369166666666667	-0.3384	3.77153511825287	-0.671292799838421	0.000863445615759967	0.0134704166300173
GSE74341	A_33_P3296240	CNTLN	-0.555433333333333	0.28084	-3.77152427959196	-0.671318745930632	0.000863469638716312	0.0134704166300173
GSE74341	A_23_P201376	SSX2IP	-0.4319	-0.08324	-3.77148500537246	-0.671412762233666	0.00086355669212687	0.0134704166300173
GSE74341	A_21_P0000514	VTRNA1-2	0.686266666666667	-0.10224	3.77127890576999	-0.671906128248425	0.000864013664106783	0.0134733799499865
GSE25906	ILMN_1715661	TFAM	0.202800143871915	8.00199296158333	3.50493973331488	-0.731207432837853	0.000864744944491696	0.0479873943393958
GSE74341	A_23_P42498	SNX3	-0.334966666666667	-0.02588	-3.77087966231924	-0.672861827319749	0.000864899557093589	0.0134830279425569
GSE74341	A_23_P149476	EFCAB2	-0.626	0.2752	-3.77036271532162	-0.674099244631478	0.000866047949991303	0.0134925939031989
GSE74341	A_33_P3421978	GRXCR2	0.246066666666667	-0.02316	3.77019805057191	-0.674493394139488	0.000866414065234073	0.0134941316542722
GSE25906	ILMN_1791580	FXYD3	-0.323082071137485	6.71914431243333	-3.50427479261315	-0.733067746138792	0.00086653994749261	0.0480304395900198
GSE74341	A_24_P141629	FAM111A	-0.5045	-0.18	-3.76983047660942	-0.675373221410463	0.000867231876249514	0.0134977183986684
GSE74341	A_21_P0001481	LOC100506985	0.377666666666667	-0.0844	3.76977093783957	-0.675515731751267	0.000867364414612549	0.0134977183986684
GSE74341	A_33_P3535972	CELF4	-0.6681	0.03784	-3.76972828345246	-0.675617827757507	0.000867459379122018	0.0134977183986684
GSE25906	ILMN_1782079	ZFP3	-0.143829127098705	6.34510835211667	-3.5039175547952	-0.734067101090166	0.000867505769821808	0.0480304395900198
GSE74341	A_23_P8055	NRM	-0.361033333333333	-0.06672	-3.76961381013605	-0.675891825539136	0.000867714289669065	0.0134977183986684
GSE60438	ILMN_1779257	CD40	-0.127985128571408	7.3033032987013	-3.46503478103593	-0.688639199217824	0.000867968682631355	0.335070652013701
GSE60438	ILMN_3243677	SNORA73B	0.0958348571428749	7.20388944155844	3.46463198307672	-0.689750157035546	0.000869093219664847	0.335070652013701
GSE35574	ILMN_1662852	IQCK	-0.164006640639816	6.53366422453191	-3.43923070572068	-0.744265675589183	0.000869211632999294	0.0943211821235396
GSE44711	ILMN_3179823	LOC100128028	-1.63011475753479	0.883479229402007	-4.04129507050241	-0.470841065829893	0.000869336269503541	0.089924847902231
GSE35574	ILMN_1719543	MAF	-0.351989249637035	7.96597044588298	-3.4389036964049	-0.745214854948767	0.000870144446737407	0.0943211821235396
GSE44711	ILMN_1656670	HLA-G	1.67983391189091	7.76884996126841	4.04078804184712	-0.471833428277894	0.000870284619335081	0.089924847902231
GSE44711	ILMN_1702829	CYP4Z2P	-1.82552902652189	1.4297041615813	-4.04071177832155	-0.471982693044112	0.000870427353412998	0.089924847902231
GSE74341	A_21_P0012440	TRANK1	-0.494866666666667	-0.10612	-3.76779192858281	-0.680252312291594	0.000871781182994748	0.0135527373686947
GSE44711	ILMN_1788149	NEK11	2.20899676987192	3.23668532494295	4.03990214025761	-0.47356735014827	0.000871944121062039	0.089924847902231
GSE74341	A_33_P3234267	LOC100130442	0.3384	0.10344	3.76767480245907	-0.68053262358197	0.00087204327643559	0.0135527373686947
GSE74341	A_33_P3323929	FLJ40536	0.648433333333333	0.40036	3.76766868910481	-0.680547254264971	0.000872056958427164	0.0135527373686947
GSE60438	ILMN_1782247	KAT2A	-0.29851920952378	8.69746597402597	-3.46347747539968	-0.692933901211508	0.000872324024994888	0.335070652013701
GSE35574	ILMN_1653143	ECD	-0.190149394863888	6.7853611197234	-3.43784763195124	-0.74827972327598	0.000873163377396703	0.0943211821235396
GSE25906	ILMN_1731184	MELK	0.181559957519388	6.69599715428333	3.50176637312432	-0.740083535269422	0.000873343325626319	0.0482432460354538
GSE74341	ens|ENST00000473333|ens|ENST00000476035|tc|THC2570832|tc|THC2520125	GTF2I	0.365033333333333	0.03652	3.76698041177905	-0.682194424390081	0.000873598704647232	0.0135649349162794
GSE74341	A_23_P141680	BCAS3	-0.232933333333333	-0.00476	-3.76691935158315	-0.682340548656962	0.000873735608988479	0.0135649349162794
GSE74341	A_33_P3393311	MCHR1	-0.235966666666667	-0.15468	-3.76689955994064	-0.682387912269498	0.000873779988760163	0.0135649349162794
GSE35574	ILMN_1760303	PIK3R1	0.300917818747218	8.73874723658511	3.43745511032771	-0.749418700488767	0.000874287976357824	0.0943211821235396
GSE44711	ILMN_1697363	C20orf27	-0.995729560263688	6.71405291687132	-4.03840192000745	-0.476503712852582	0.000874761669003631	0.089924847902231
GSE74341	A_33_P3230837	SCARNA6	0.600666666666667	-0.3254	3.76621704244652	-0.684021214671709	0.000875311784977931	0.0135821002435869
GSE44711	ILMN_1689700	ARID5A	1.2868603971106	0.990914841538771	4.03800256770079	-0.477285375414577	0.000875513234901807	0.089924847902231
GSE74341	A_32_P148672	SNRPD1	-0.353333333333333	0.315	-3.76575970827105	-0.685115599232732	0.000876339668557435	0.0135821002435869
GSE74341	A_24_P191588	ALAS1	0.314633333333333	-0.06892	3.76566771213871	-0.68533573869874	0.000876546577898837	0.0135821002435869
GSE74341	A_23_P217319	FGF13	-0.783233333333333	-0.41184	-3.76553570883049	-0.685651609809254	0.000876843551460876	0.0135821002435869
GSE35574	ILMN_1663605	RNF123	-0.207761202239814	7.39152315541489	-3.43639120010152	-0.75250534120761	0.000877343009068934	0.0943211821235396
GSE14722	205769_at	SLC27A2	-0.564351775492419	6.76710784630435	-3.76727794328807	-0.572389917853747	0.000878352588917025	0.173073238622629
GSE74341	A_23_P156970	MEST	-0.807933333333333	-0.03456	-3.76464476632978	-0.687783475942323	0.000878850526102476	0.0136080255440881
GSE74341	A_33_P3397399	PPP3CB	-0.6079	0.56036	-3.76451134862164	-0.688102709739534	0.000879151456112216	0.0136085094412069
GSE25906	ILMN_1776879	HMGN2	-0.28453330103643	6.90986613856667	-3.4994873631814	-0.746454879499145	0.000879568462803151	0.048531719401419
GSE35574	ILMN_1806293	LIN7A	-0.155363983953705	5.98348395839362	-3.43554304577057	-0.754965502541569	0.000879785694940246	0.094374533639099
GSE74341	A_23_P30122	IL2	0.192933333333333	0.39716	3.76409855557881	-0.689090397848022	0.000880083170820444	0.0136184153327932
GSE44711	ILMN_1681249	KIF21A	1.36278441162461	6.53613482333583	4.03536194849672	-0.482454087355918	0.000880499198881467	0.0902300117261095
GSE74341	A_32_P190769	C1QTNF7	-0.710566666666666	-0.18084	-3.76384385993593	-0.68969979339298	0.000880658527165092	0.0136184153327932
GSE74341	A_24_P313109	UFM1	0.3829	0.11644	3.76363050437455	-0.690210268919123	0.000881140780420309	0.0136184153327932
GSE74341	A_33_P3489737	NLN	-0.373	0.0132	-3.76341419960307	-0.690727793296496	0.00088162996428591	0.0136213752875692
GSE74341	A_32_P11471	FAU	-0.304733333333333	-0.12764	-3.76324318031681	-0.691136963659726	0.000882016921364588	0.0136213752875692
GSE74341	A_23_P256663	GALR3	0.576133333333333	-0.15952	3.76317982039102	-0.691288553582354	0.000882160325097426	0.0136213752875692
GSE25906	ILMN_1753407	ZXDC	0.143723626614571	6.46921022695	3.49851741657869	-0.74916571128269	0.000882230647963063	0.0486231674885338
GSE74341	A_33_P3253264	ZBTB48	-0.265166666666667	-0.2486	-3.76231929333967	-0.693347318485673	0.000884110238470197	0.0136434161632058
GSE74341	A_33_P3245908	C10orf128	-0.5986	-0.42616	-3.76162193043441	-0.695015634764398	0.000885693530277335	0.013663670719919
GSE4707	A_23_P156017	GOLPH3	0.1322925	0.0425021428571429	4.17945565791687	-0.442189047382206	0.000886505369649679	0.150678205466958
GSE74341	A_23_P164313	MINK1	-0.289166666666667	-0.0434	-3.76122308600932	-0.695969763764961	0.000886600315929675	0.0136734795667614
GSE74341	A_23_P68884	DRG1	-0.3711	0.08524	-3.76104565170216	-0.696394219848692	0.000887004011138462	0.0136755259425814
GSE60438	ILMN_1815345	EIF3J	0.13900421904764	8.1066004025974	3.4581089829453	-0.707728543899793	0.000887497032193458	0.335070652013701
GSE25906	ILMN_1802252	GAPDH	0.329696626290252	10.43342579815	3.49652098313154	-0.754743867581197	0.000887734311573137	0.0487113982851181
GSE74341	A_23_P145	HMGCL	0.2255	-0.0362	3.76066114944836	-0.697314003869762	0.000887879442214901	0.0136806378470293
GSE74341	A_23_P161125	MOV10	-0.305466666666667	-0.11948	-3.76054287623082	-0.697596925431161	0.000888148895938882	0.0136806378470293
GSE25906	ILMN_1690695	PEX11A	0.163289358048177	6.56692686578333	3.49625821590332	-0.75547790200786	0.000888461118469056	0.0487113982851181
GSE25906	ILMN_1661574	ATP5J	0.253023596271449	9.64841458451667	3.49611238076211	-0.755885273862676	0.000888864738288061	0.0487113982851181
GSE74341	A_24_P184844	CHD2	0.329666666666667	-0.317	3.76014372226881	-0.698551725685723	0.000889058853133826	0.0136904753881108
GSE74341	A_33_P3280945	SNHG3	0.816766666666667	-0.25284	3.75979167803844	-0.699393815362555	0.000889862172419892	0.0136924964856871
GSE74341	A_23_P77918	HS3ST3B1	0.556166666666667	-0.1394	3.75979115037113	-0.699395077527604	0.00088986337702243	0.0136924964856871
